zinc_id	prot_id	smiles	net_charge	desolv_apol	desolv_pol	ph_mod_fk	true_logp	true_mwt	hba	hbd	num_aliphatic_rings	num_aromatic_rings	num_heavy_atoms	num_rotatable_bonds	chiral_centers	reactive	reactivity	tpsa	tranche_name	tranche_prefix	calalog
ZINC000000661581	13656900	COc1ccc(-c2ccc3c(N)c(C(=O)NCc4ccc(C)cc4)sc3n2)cc1	0	7.61	-10.93	0	4.79252	403.507	5	2	0	4	29	5	[]	0	Anodyne	77	HJAARN	HJ	aggregators
ZINC000000661666	75967136	Nc1c2ccc(-c3ccc(F)cc3)nc2sc1C(=O)NCc1ccc(Cl)cc1	0	8.54	-10.8	0	5.268	411.889	4	2	0	4	28	4	[]	0	Anodyne	68	HKAARN	HK	aggregators
ZINC000002146508	13676242	O=C(Nc1nnc(Sc2nc3cc(Cl)ccc3s2)s1)c1ccc(Cl)c(Cl)c1	0	8.61	-19.58	0	6.5115	473.819	7	1	0	4	27	4	[]	0	Anodyne	67	JKAARN	JK	aggregators
ZINC000000678795	82282268	O=C(Oc1cccc(/C=C2\C(=O)NN(c3ccc(Cl)c(Cl)c3)C2=O)c1)c1cccs1	0	11.21	-14.33	2	4.7355	459.31	5	1	1	3	30	4	[]	10	Clean	75	JJCALN	JJ	aggregators
ZINC000000678795	82282263	O=C(Oc1cccc(/C=C2\C(=O)[N-]N(c3ccc(Cl)c(Cl)c3)C2=O)c1)c1cccs1	-1	10.48	-48.5	0	5.5196	458.302	5	0	1	3	30	4	[]	10	Clean	77	JJCARM	JJ	aggregators
ZINC000000679638	13646358	Cn1c2c(ncn2CC(=O)Nc2ccc3c4c(cccc42)CC3)c(=O)n(C)c1=O	0	9.57	-26.36	0	1.3242	389.415	7	1	1	4	29	3	[]	0	Anodyne	90	GDAARN	GD	aggregators
ZINC000254555142	69698106	O=C1C=CC(=NNc2ccc(Br)cc2)C=C1	0	6.62	-10.68	0	2.9121	277.121	3	1	1	1	16	2	[]	10	Clean	41	CJCARN	CJ	aggregators
ZINC000100438654	69492636	O=C1OC(=CNc2ccc(Oc3ccccc3)cc2)c2ccccc21	0	11.6	-14.48	0	5.0598	329.355	4	1	1	3	25	4	[]	0	Anodyne	47	EKAARN	EK	aggregators
ZINC000100438656	69492871	O=C1OC(=CNc2ccc(Oc3ccccc3)cc2)c2ccccc21	0	11.6	-14.48	0	5.0598	329.355	4	1	1	3	25	4	[]	0	Anodyne	47	EKACRN	EK	aggregators
ZINC000000721192	13638461	Cc1nn(-c2nnc(NCc3ccccc3)nn2)c(C)c1Br	0	11.16	-7.24	0	2.44374	360.219	7	1	0	3	22	4	[]	0	Anodyne	81	FEAARN	FE	aggregators
ZINC000004529848	30565693	Cc1cc(Cl)cc2c1C(=O)/C(=C1\Sc3cc(Cl)cc(C)c3C1=O)S2	0	11.43	-5.9	0	6.09884	393.316	4	0	2	2	24	0	[]	30	Mild	34	GKEARN	GK	aggregators
ZINC000000780533	13645200	Cc1ccc(NC(=O)Cn2c3ccccc3nc2-c2nonc2N)cc1C	0	6.94	-9.16	0	2.92404	362.393	7	2	0	4	27	4	[]	0	Anodyne	111	FFAARN	FF	aggregators
ZINC000000780592	13645155	O=C(Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1)NC1CC1	0	6.32	-20.84	0	4.4337	360.373	5	2	1	4	27	4	[]	0	Anodyne	93	FIAFRN	FI	aggregators
ZINC000013108231	27203882	O=C(Nc1ccc2nc(-c3ccc4[nH]cnc4c3)[nH]c2c1)c1cccs1	0	7.39	-17.96	1	4.42	359.414	4	3	0	5	26	3	[]	0	Anodyne	86	FIACMN	FI	aggregators
ZINC000013108231	27203876	O=C(Nc1ccc2[nH]c(-c3ccc4nc[nH]c4c3)nc2c1)c1cccs1	0	7.19	-23.91	1	4.42	359.414	4	3	0	5	26	3	[]	0	Anodyne	86	FIACMN	FI	aggregators
ZINC000013108231	27203870	O=C(Nc1ccc2[nH]c(-c3ccc4[nH]cnc4c3)nc2c1)c1cccs1	0	7.19	-22.35	0	4.42	359.414	4	3	0	5	26	3	[]	0	Anodyne	86	FIACRN	FI	aggregators
ZINC000000803841	82275562	N#Cc1c(SCc2cccnc2)nc(-c2cccs2)cc1C(F)(F)F	0	9.89	-8.33	0	5.38788	377.416	5	0	0	3	25	4	[]	0	Anodyne	49	GKAARN	GK	aggregators
ZINC000000807704	13670932	CN(C)c1nc(C#N)nc(N2CCOCC2)n1	0	7.25	-6.49	0	-0.35412	234.263	7	0	1	1	17	2	[]	0	Anodyne	78	BBAARN	BB	aggregators
ZINC000001468126	65506891	CC(C)c1ccc(/C=C2\c3ccccc3NC2=O)cc1	0	8.68	-7.25	0	4.3027	263.34	1	1	1	2	20	2	[]	0	Anodyne	29	CIAARN	CI	aggregators
ZINC000000838248	82303112	O=C([O-])c1ccccc1NC(=O)c1cccc(NC(=O)COc2ccc3ccccc3c2)c1	-1	12.23	-65.09	0	3.4731	439.447	5	2	0	4	33	7	[]	0	Anodyne	107	IJAARM	IJ	aggregators
ZINC000000841154	82281377	COc1ccc(CCNc2nc(-c3sc(N)nc3C)cs2)cc1OC	0	6.85	-13.87	0	3.82902	376.507	8	2	0	3	25	7	[]	10	Clean	82	GHCARN	GH	aggregators
ZINC000000846826	75969677	Cc1cc(OCC(=O)NCCc2nc3ccccc3[nH]2)cc(C)c1Cl	0	8.33	-20.73	0	3.57084	357.841	3	2	0	3	25	6	[]	0	Anodyne	67	FHAARN	FH	aggregators
ZINC000000851763	13651352	Cn1c2ncn(CC(=O)Nc3cccc(Cl)c3Cl)c2c(=O)n(C)c1=O	0	7.25	-9.24	0	1.3792	382.207	7	1	0	3	25	3	[]	0	Anodyne	90	GDAARN	GD	aggregators
ZINC000000852599	82282100	Clc1ccc(-c2nnc(SCc3nc4ccccc4[nH]3)o2)c(Cl)c1	0	5.17	-10.3	0	5.212	377.256	5	1	0	4	24	4	[]	0	Anodyne	67	GKAARN	GK	aggregators
ZINC000002512068	61587452	Oc1ccc(-c2csc(Nc3ccc(F)cc3F)n2)cc1O	0	3.95	-10.61	0	4.2431	320.32	5	3	0	3	22	3	[]	10	Clean	65	DICARN	DI	aggregators
ZINC000000906367	13858948	Cc1ccn2cc(-c3ccc(S(=O)(=O)N4CCOCC4)cc3)nc2c1	0	5.79	-24.88	0	2.33062	357.435	5	0	1	3	25	3	[]	0	Anodyne	63	FEAARN	FE	aggregators
ZINC000008671257	31769430	O=C(Nc1ccc(-c2nc3ccc(NC(=O)c4cccs4)cc3[nH]2)cc1)c1cccs1	0	8.96	-18.84	1	5.8575	444.541	5	3	0	5	31	5	[]	0	Anodyne	86	IKAAMN	IK	aggregators
ZINC000008671257	31769415	O=C(Nc1ccc(-c2nc3cc(NC(=O)c4cccs4)ccc3[nH]2)cc1)c1cccs1	0	8.78	-23.76	0	5.8575	444.541	5	3	0	5	31	5	[]	0	Anodyne	86	IKAARN	IK	aggregators
ZINC000019791747	26988046	C[NH+]1CCN(C2=C(Cl)C(=O)N(c3ccc(Cl)c(Cl)c3)C2=O)CC1	1	8.07	-47.96	2	1.1473	375.663	3	1	2	1	23	2	[]	0	Anodyne	45	FFAALO	FF	aggregators
ZINC000019791747	26988045	CN1CCN(C2=C(Cl)C(=O)N(c3ccc(Cl)c(Cl)c3)C2=O)CC1	0	5.66	-5.27	0	2.5644	374.655	4	0	2	1	23	2	[]	0	Anodyne	43	FFAARN	FF	aggregators
ZINC000000943080	75980475	O=C(COc1ccccc1Br)NCCc1nc2ccccc2[nH]1	0	7.31	-22.92	0	3.0631	374.238	3	2	0	3	23	6	[]	0	Anodyne	67	FGAARN	FG	aggregators
ZINC000004649457	17279477	CCOC(=O)N1[C@@H]2C=C(C)[C@@H]2[C@@H]2CC(=O)N21	0	4.32	-24.87	0	0.9191	222.244	3	0	3	0	16	1	[(6, 'R'), (10, 'R'), (11, 'S')]	0	Anodyne	49	BCAARN	BC	aggregators
ZINC000004649458	17286031	CCOC(=O)N1[C@H]2C=C(C)[C@@H]2[C@@H]2CC(=O)N21	0	4.65	-17.75	0	0.9191	222.244	3	0	3	0	16	1	[(6, 'S'), (10, 'R'), (11, 'S')]	0	Anodyne	49	BCAARN	BC	aggregators
ZINC000004649452	17276549	CCOC(=O)N1[C@@H]2C=C(C)[C@@H]2[C@@H]2[C@@H](C)C(=O)N21	0	4.93	-17.58	0	1.1651	236.271	3	0	3	0	17	1	[(6, 'R'), (10, 'R'), (11, 'R'), (12, 'R')]	0	Anodyne	49	BDAARN	BD	aggregators
ZINC000019792822	32478748	COc1ccc(N2C(=O)C(Cl)=C(N3CC[NH+](Cc4ccccc4)CC3)C2=O)cc1	1	10.32	-50.15	2	1.4195	412.897	4	1	2	2	29	5	[]	0	Anodyne	54	HFAALO	HF	aggregators
ZINC000019792822	32478747	COc1ccc(N2C(=O)C(Cl)=C(N3CCN(Cc4ccccc4)CC3)C2=O)cc1	0	7.91	-7.65	0	2.8366	411.889	5	0	2	2	29	5	[]	0	Anodyne	53	HFAARN	HF	aggregators
ZINC000003328188	65830759	CC1(C)N=C(Nc2ccc(Br)cc2)NC(=N)N1	0	7.36	-5.49	3	2.08067	296.172	3	4	1	1	17	1	[]	0	Anodyne	72	CEAAHN	CE	aggregators
ZINC000003328188	65830755	CC1(C)NC(=[NH2+])NC(Nc2ccc(Br)cc2)=[NH+]1	2	7.64	-98.12	2	-1.6584	298.188	1	5	1	1	17	1	[]	0	Anodyne	75	CEAALP	CE	aggregators
ZINC000003328188	65830752	CC1(C)NC(=N)NC(Nc2ccc(Br)cc2)=[NH+]1	1	7.7	-30.85	1	0.16127	297.18	2	5	1	1	17	1	[]	0	Anodyne	73	CEAAMO	CE	aggregators
ZINC000003328188	65830748	CC1(C)N=C(Nc2ccc(Br)cc2)NC(=[NH2+])N1	1	7.31	-35.72	0	0.261	297.18	2	4	1	1	17	1	[]	0	Anodyne	74	CEAARO	CE	aggregators
ZINC000004095645	29025906	CC(C)C[C@H](NC(=O)[C@@H]1O[C@H]1C(=O)[O-])C(=O)NCCCCNC(N)=[NH2+]	0	1.08	-72.95	0	-4.4056	357.411	5	5	1	0	25	11	[(4, 'S'), (8, 'R'), (10, 'R')]	0	Anodyne	174	FAAARN	FA	aggregators
ZINC000004475165	29284599	CC(C)C[C@H](NC(=O)[C@H]1O[C@H]1C(=O)[O-])C(=O)NCCCCNC(N)=[NH2+]	0	1.6	-87.74	0	-4.4056	357.411	5	5	1	0	25	11	[(4, 'S'), (8, 'S'), (10, 'R')]	0	Anodyne	174	FAABRN	FA	aggregators
ZINC000013493525	27469628	CC(C)C[C@H](NC(=O)[C@H]1O[C@@H]1C(=O)[O-])C(=O)NCCCCNC(N)=[NH2+]	0	1.72	-74.63	0	-4.4056	357.411	5	5	1	0	25	11	[(4, 'S'), (8, 'S'), (10, 'S')]	0	Anodyne	174	FAAARN	FA	aggregators
ZINC000013719523	32212355	CC(C)C[C@H](NC(=O)[C@@H]1O[C@@H]1C(=O)[O-])C(=O)NCCCCNC(N)=[NH2+]	0	1.1	-63.45	0	-4.4056	357.411	5	5	1	0	25	11	[(4, 'S'), (8, 'R'), (10, 'S')]	0	Anodyne	174	FAABRN	FA	aggregators
ZINC000002557952	31590157	C[N+](C)(C)CCC(=O)c1cccc2ccccc21	1	11.14	-38.43	0	3.1188	242.342	1	0	0	2	18	4	[]	5	Bother	17	BGBBRO	BG	aggregators
ZINC000000703112	13804007	Cc1ccc2nc(N3C(=O)C(=O)C(=C([O-])c4cc5ccccc5o4)[C@@H]3c3cccs3)sc2c1	-1	13.07	-47.38	3	4.84102	471.539	7	0	1	5	33	3	[(24, 'R')]	30	Mild	86	JKEAHM	JK	aggregators
ZINC000000703112	13804006	Cc1ccc2nc(N3C(=O)C([O-])=C(C(=O)c4cc5ccccc5o4)[C@@H]3c3cccs3)sc2c1	-1	13.09	-62.9	1	4.99762	471.539	7	0	1	5	33	4	[(24, 'R')]	30	Mild	86	JKEAMM	JK	aggregators
ZINC000000703112	13804005	Cc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4cc5ccccc5o4)[C@@H]3c3cccs3)sc2c1	0	12.07	-12.44	0	6.19532	472.547	7	1	1	5	33	4	[(24, 'R')]	30	Mild	83	JKEARN	JK	aggregators
ZINC000000703113	13803898	Cc1ccc2nc(N3C(=O)C(=O)C(=C([O-])c4cc5ccccc5o4)[C@H]3c3cccs3)sc2c1	-1	13.23	-53.66	3	4.84102	471.539	7	0	1	5	33	3	[(24, 'S')]	30	Mild	86	JKEAHM	JK	aggregators
ZINC000000703113	13803897	Cc1ccc2nc(N3C(=O)C([O-])=C(C(=O)c4cc5ccccc5o4)[C@H]3c3cccs3)sc2c1	-1	13.26	-55.42	1	4.99762	471.539	7	0	1	5	33	4	[(24, 'S')]	30	Mild	86	JKEAMM	JK	aggregators
ZINC000000703113	13803896	Cc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4cc5ccccc5o4)[C@H]3c3cccs3)sc2c1	0	12.04	-16.8	0	6.19532	472.547	7	1	1	5	33	4	[(24, 'S')]	30	Mild	83	JKEARN	JK	aggregators
ZINC000003902716	60103127	O=C(Cn1c2ccccc2c(=O)c2ccccc21)Nc1cccc(F)c1	0	10.15	-28.36	0	3.9325	346.361	3	1	0	4	26	3	[]	5	Bother	51	EHBARN	EH	aggregators
ZINC000036057359	57737789	CCOC(=O)CNCCC(=O)c1ccc(Br)cc1	0	6.24	-8.31	0	2.1746	314.179	4	1	0	1	18	7	[]	0	Anodyne	55	DEAARN	DE	aggregators
ZINC000008683034	78535484	CCCC(=O)OCCNc1cc(SCc2ccco2)c2nonc2c1[N+](=O)[O-]	0	9.36	-19.33	0	3.7715	406.42	10	1	0	3	28	10	[]	0	Anodyne	133	HHAARN	HH	aggregators
ZINC000008683814	66485823	Cc1nc(C)c(CCNC(=O)c2ccccc2)s1	0	5.98	-13	0	2.73244	260.362	3	1	0	2	18	4	[]	0	Anodyne	41	CFAARN	CF	aggregators
ZINC000000984397	13642854	O=C(C#Cc1cccc([N+](=O)[O-])c1)c1ccccc1	0	9.89	-12.7	0	2.8292	251.241	3	0	0	2	19	2	[]	30	Mild	60	CFEFRN	CF	aggregators
ZINC000000985509	13642820	COC(=O)c1ccc(-c2ncc(-c3cccc4ccccc43)o2)cc1	0	8.86	-9.59	0	4.9484	329.355	4	0	0	4	25	3	[]	0	Anodyne	52	EJAFRN	EJ	aggregators
ZINC000000998392	13650055	O=C(c1ccc(COc2ccc(F)cc2)o1)n1cc(Br)cn1	0	7.15	-10.48	0	3.6452	365.158	5	0	0	3	22	4	[]	0	Anodyne	57	FHACRN	FH	aggregators
ZINC000002064323	15489247	C=CC#CC[N+]1(CC#Cc2ccccc2)CCOCC1	1	11.59	-31.85	0	2.0745	266.364	1	0	1	1	20	2	[]	30	Mild	9	CEEARO	CE	aggregators
ZINC000003913936	57913187	CC(C)CCNC(=O)[C@H](CC(C)C)NC(=O)[C@H]1O[C@@H]1C(=O)[O-]	-1	3.02	-48.61	0	-0.803099999999997	313.374	5	2	1	0	22	9	[(8, 'S'), (16, 'S'), (18, 'S')]	0	Anodyne	110	DCAARM	DC	aggregators
ZINC000001050369	68090233	CN(C)C(=O)COc1ccc2cc(-c3ccccc3)c(=O)oc2c1	0	10.41	-24.08	0	2.927	323.348	4	0	0	3	24	4	[]	0	Anodyne	59	DFAARN	DF	aggregators
ZINC000001052845	82320975	O=S(=O)(c1nc(-c2ccco2)oc1NCc1ccccc1)c1ccccc1	0	4.05	-15.84	0	4.3795	380.425	6	1	0	4	27	6	[]	0	Anodyne	85	GIAARN	GI	aggregators
ZINC000001057757	65464657	CN(C)c1ccc(C(=S)N2CCCCCC2)cc1	0	9.36	-12.66	0	3.3041	262.422	2	0	1	1	18	2	[]	0	Anodyne	6	CGAARN	CG	aggregators
ZINC000001073870	75991009	CCc1ccc(-c2cc(C(=O)NCc3ccco3)c3ccccc3n2)s1	0	9.45	-9.8	0	5.0487	362.454	4	1	0	4	26	5	[]	0	Anodyne	55	FKAARN	FK	aggregators
ZINC000001112863	13677222	Cc1nc(NC(=O)c2ccc([N+](=O)[O-])cc2Cl)sc1C(=O)N(C)C	0	6.09	-13.03	0	2.96722	368.802	6	1	0	2	24	4	[]	0	Anodyne	105	FFAARN	FF	aggregators
ZINC000001115203	76060454	Cc1cccc(C(=O)NCCc2nc3ccccc3n2Cc2ccccc2Cl)c1	0	12.16	-17.88	0	5.01892	403.913	3	1	0	4	29	6	[]	0	Anodyne	46	HKAARN	HK	aggregators
ZINC000001129233	13669192	COC(=O)c1ccccc1NC(=O)CSc1nc(=O)cc(N)n1-c1ccccc1	0	6.99	-28.15	0	2.3321	410.455	8	2	0	3	29	6	[]	0	Anodyne	116	HEAARN	HE	aggregators
ZINC000001163890	31502394	O=C(Nc1cccc(C(F)(F)F)c1)c1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1	0	9.44	-13.72	0	6.4209	449.388	5	1	0	5	33	4	[]	0	Anodyne	81	IKACRN	IK	aggregators
ZINC000001164051	31502388	CC(=O)c1ccc(NC(=O)c2ccc3nc(-c4ccco4)c(-c4ccco4)nc3c2)cc1	0	8.73	-15.97	0	5.6047	423.428	6	1	0	5	32	5	[]	0	Anodyne	98	HKAFRN	HK	aggregators
ZINC000015987958	32470305	Cc1[nH]n(-c2ccccc2)c(=O)c1C=C1C(=O)NN(c2ccc(F)c(Cl)c2)C1=O	0	8.71	-26.6	2	2.72792	412.808	4	2	1	3	29	3	[]	10	Clean	87	HFCFLN	HF	aggregators
ZINC000015987958	32470304	Cc1[nH]n(-c2ccccc2)c(=O)c1C=C1C(=O)[N-]N(c2ccc(F)c(Cl)c2)C1=O	-1	6.98	-67.53	1	3.51202	411.8	4	1	1	3	29	3	[]	10	Clean	89	HFCFMM	HF	aggregators
ZINC000015987958	32470303	Cc1[n-]n(-c2ccccc2)c(=O)c1C=C1C(=O)[N-]N(c2ccc(F)c(Cl)c2)C1=O	-2	6.8	-119.6	0	3.14112	410.792	4	0	1	3	29	3	[]	10	Clean	87	HFCFRL	HF	aggregators
ZINC000001183633	65472571	O=C1C(=C2CCCCC2)SC(=S)N1Cc1ccco1	0	8.99	-7.85	0	3.8581	293.413	4	0	2	1	19	2	[]	10	Clean	33	CHCARN	CH	aggregators
ZINC000001248567	61589023	O=c1cc(-c2cccc(Br)c2)nc(-c2ccccc2F)o1	0	9.36	-10.39	0	4.2704	346.155	3	0	0	3	21	2	[]	0	Anodyne	43	EIAARN	EI	aggregators
ZINC000001373896	82556419	Cc1ccc(CN(Cc2nnnn2Cc2ccco2)Cc2cc3cc4c(cc3[nH]c2=O)OCCO4)cc1	0	7.6	-19.55	0	3.43792	498.543	9	1	1	5	37	8	[]	0	Anodyne	111	JGAARN	JG	aggregators
ZINC000001385280	24791243	COc1ccc(C(=O)Nc2cc(C(=O)c3ccccc3)c(C)oc2=O)cc1	0	9.06	-22.06	0	3.44012	363.369	5	1	0	3	27	5	[]	0	Anodyne	85	FGAARN	FG	aggregators
ZINC000001385281	24789673	Cc1oc(=O)c(NC(=O)c2ccc(Cl)cc2)cc1C(=O)c1ccccc1	0	9.68	-10.39	0	4.08492	367.788	4	1	0	3	26	4	[]	0	Anodyne	76	FIAARN	FI	aggregators
ZINC000001396520	24775366	Cc1oc(=O)c(NC(=O)c2cccc(Cl)c2)cc1C(=O)c1ccccc1	0	9.56	-12.91	0	4.08492	367.788	4	1	0	3	26	4	[]	0	Anodyne	76	FIAARN	FI	aggregators
ZINC000001398251	24811456	Cc1snc2sc(C(=O)c3ccc(Br)cc3)c(N)c12	0	6.39	-9.76	0	4.24192	353.266	5	1	0	3	19	2	[]	0	Anodyne	55	FIAARN	FI	aggregators
ZINC000001403087	31592418	O=S(=O)(Nc1nc(-c2sccc2Cl)cs1)c1cc(Cl)ccc1Cl	0	6.55	-21.39	2	5.6326	425.771	5	1	0	3	23	4	[]	10	Clean	59	IKCALN	IK	aggregators
ZINC000001403087	31592416	O=S(=O)([N-]c1nc(-c2sccc2Cl)cs1)c1cc(Cl)ccc1Cl	-1	6.71	-52.83	0	6.2259	424.763	5	0	0	3	23	4	[]	10	Clean	61	IKCARM	IK	aggregators
ZINC000001405552	31598458	CC(=O)Nc1ccc(S(=O)(=O)[N-]NC(=O)c2cc3c4ccccc4n(C)c3s2)cc1	-1	5	-62.42	0	3.7588	441.514	6	2	0	4	30	5	[]	50	Reactive	111	IFGARM	IF	aggregators
ZINC000001429433	82376195	O=C(NCCc1nc2ccccc2n1Cc1ccccc1F)c1ccc(F)cc1	0	11.38	-18.7	0	4.3353	391.421	3	1	0	4	29	6	[]	0	Anodyne	46	GIAARN	GI	aggregators
ZINC000001452879	29658546	O=C(NCCc1nc2ccccc2n1Cc1ccc(Cl)cc1)c1ccccc1	0	11.84	-19.02	0	4.7105	389.886	3	1	0	4	28	6	[]	0	Anodyne	46	GJAARN	GJ	aggregators
ZINC000001748132	60884915	Cc1cccc(OCC(=O)NCCc2nc3ccccc3[nH]2)c1C	0	7.91	-20.73	0	2.91744	323.396	3	2	0	3	24	6	[]	0	Anodyne	67	DFAARN	DF	aggregators
ZINC000001750504	13673908	O=C(NCCc1nc2ccccc2[nH]1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1	0	7.27	-24.93	0	2.3518	355.31	6	2	0	3	26	6	[]	0	Anodyne	144	FEAARN	FE	aggregators
ZINC000000458807	69545231	c1ccc(-c2nnc(SCc3nc4ccccc4[nH]3)o2)cc1	0	4.14	-11.62	0	3.9052	308.366	5	1	0	4	22	4	[]	0	Anodyne	67	DHAARN	DH	aggregators
ZINC000008691477	31545159	O=C(c1ccc(F)cc1)[C@@H]1[C@@H](c2ccco2)C2(C(=O)c3ccccc3C2=O)[C@@H]2c3ccccc3C=NN12	0	12.61	-15.12	0	5.22380000000001	490.49	6	0	3	4	37	3	[(9, 'S'), (10, 'S'), (27, 'S')]	10	Clean	79	JKCARN	JK	aggregators
ZINC000009185442	31804728	O=C(c1ccc(F)cc1)[C@@H]1[C@@H](c2ccco2)C2(C(=O)c3ccccc3C2=O)[C@H]2c3ccccc3C=NN21	0	12.67	-16.94	0	5.22380000000001	490.49	6	0	3	4	37	3	[(9, 'S'), (10, 'S'), (27, 'R')]	10	Clean	79	JKCARN	JK	aggregators
ZINC000004932610	82756414	O=C(CN1C(=O)/C(=C\c2ccc(F)cc2)Oc2ccccc21)NCc1ccco1	0	8.69	-17.14	0	3.5016	392.386	4	1	1	3	29	5	[]	0	Anodyne	71	GHAARN	GH	aggregators
ZINC000008691210	83110522	CC(=O)c1cccc(NC(=O)COC(=O)[C@@H](NC(=O)OCc2ccccc2)C(C)C)c1	0	9.38	-20.08	0	3.3219	426.469	6	2	0	2	31	9	[(15, 'S')]	0	Anodyne	110	IGAARN	IG	aggregators
ZINC000008688054	23996722	N=C1NC(Nc2ccc(Br)cc2)=NC2(CCCCC2)N1	0	9.39	-3.9	3	3.00497	336.237	3	4	2	1	20	1	[]	30	Mild	72	EFEAHN	EF	aggregators
ZINC000008688054	23996718	[NH2+]=C1NC(Nc2ccc(Br)cc2)=[NH+]C2(CCCCC2)N1	2	10.19	-103.52	2	-0.734099999999999	338.253	1	5	2	1	20	1	[]	30	Mild	75	EFEALP	EF	aggregators
ZINC000008688054	23996715	N=C1NC(Nc2ccc(Br)cc2)=[NH+]C2(CCCCC2)N1	1	10.2	-32.22	1	1.08557	337.245	2	5	2	1	20	1	[]	30	Mild	73	EFEAMO	EF	aggregators
ZINC000008688054	23996712	[NH2+]=C1NC(Nc2ccc(Br)cc2)=NC2(CCCCC2)N1	1	9.24	-34.31	0	1.1853	337.245	2	4	2	1	20	1	[]	30	Mild	74	EFEARO	EF	aggregators
ZINC000004914325	82956377	CC[C@@H](C(=O)NC1CCCCC1)n1c2cnccc2nc1SCc1ccc(F)cc1	0	11.59	-13.85	0	5.26270000000001	426.561	5	1	1	3	30	7	[(2, 'S')]	0	Anodyne	59	IKAARN	IK	aggregators
ZINC000004914337	82956748	CC[C@H](C(=O)NC1CCCCC1)n1c2cnccc2nc1SCc1ccc(F)cc1	0	11.53	-13.69	0	5.26270000000001	426.561	5	1	1	3	30	7	[(2, 'R')]	0	Anodyne	59	IKAARN	IK	aggregators
ZINC000004914166	82956772	CC[C@@H](C(=O)NC1CCCCC1)n1c2cnccc2nc1SCc1cccc(F)c1	0	11.59	-13.99	0	5.26270000000001	426.561	5	1	1	3	30	7	[(2, 'S')]	0	Anodyne	59	IKAARN	IK	aggregators
ZINC000004914182	82956784	CC[C@H](C(=O)NC1CCCCC1)n1c2cnccc2nc1SCc1cccc(F)c1	0	11.53	-15.07	0	5.26270000000001	426.561	5	1	1	3	30	7	[(2, 'R')]	0	Anodyne	59	IKAARN	IK	aggregators
ZINC000004913672	78173281	CC[C@@H](C(=O)NC1CCCCC1)n1c2cnccc2nc1SCc1cccc(C)c1	0	12.18	-14.36	0	5.43202	422.598	5	1	1	3	30	7	[(2, 'S')]	0	Anodyne	59	HKAARN	HK	aggregators
ZINC000004913684	78173253	CC[C@H](C(=O)NC1CCCCC1)n1c2cnccc2nc1SCc1cccc(C)c1	0	12.14	-14.33	0	5.43202	422.598	5	1	1	3	30	7	[(2, 'R')]	0	Anodyne	59	HKAARN	HK	aggregators
ZINC000004886391	78161465	CC[N@@H+](CCCNC(=O)c1cc2cc3ccc(OC)cc3nc2s1)c1ccccc1	1	10.15	-45.56	2	3.8145	420.558	4	2	0	4	30	8	[(2, 'S')]	0	Anodyne	55	HKAALO	HK	aggregators
ZINC000004886391	78161461	CC[N@H+](CCCNC(=O)c1cc2cc3ccc(OC)cc3nc2s1)c1ccccc1	1	10.16	-45.36	2	3.8145	420.558	4	2	0	4	30	8	[(2, 'R')]	0	Anodyne	55	HKAALO	HK	aggregators
ZINC000004886391	78161459	CCN(CCCNC(=O)c1cc2cc3ccc(OC)cc3nc2s1)c1ccccc1	0	10.06	-14.21	0	5.1045	419.55	5	1	0	4	30	8	[]	0	Anodyne	54	HKAARN	HK	aggregators
ZINC000006720620	30025694	Cc1c(C(=O)[O-])sc2ncn(CC(=O)Nc3ccc(C)c(Cl)c3)c(=O)c12	-1	7.1	-63.15	0	1.73044	390.828	7	1	0	3	26	4	[]	0	Anodyne	104	GGAARM	GG	aggregators
ZINC000006721440	78009153	CCCn1c2ccc(F)cc2c2nnc(SCCN3CCCCC3)nc21	0	9.99	-9.4	3	4.1066	373.501	6	0	1	3	26	6	[]	0	Anodyne	46	FIAAHN	FI	aggregators
ZINC000006721440	78009150	CCCn1c2ccc(F)cc2c2nnc(SCC[NH+]3CCCCC3)nc21	1	12.35	-39.78	0	2.6895	374.509	5	1	1	3	26	6	[]	0	Anodyne	48	FIAARO	FI	aggregators
ZINC000006721441	30026804	CCCCn1c2ccc(F)cc2c2nnc(SCCN(CC)CC)nc21	0	9.95	-9.03	3	4.3526	375.517	6	0	0	3	26	9	[]	0	Anodyne	46	GIAAHN	GI	aggregators
ZINC000006721441	30026792	CCCCn1c2ccc(F)cc2c2nnc(SCC[NH+](CC)CC)nc21	1	12.33	-39.39	0	2.9355	376.525	5	1	0	3	26	9	[]	0	Anodyne	48	GIAARO	GI	aggregators
ZINC000006721442	82968746	CCCCn1c2ccc(F)cc2c2nnc(SCCN3CCCCC3)nc21	0	10.77	-9.43	3	4.4967	387.528	6	0	1	3	27	7	[]	0	Anodyne	46	GIAAHN	GI	aggregators
ZINC000006721442	82968738	CCCCn1c2ccc(F)cc2c2nnc(SCC[NH+]3CCCCC3)nc21	1	13.13	-39.75	0	3.0796	388.536	5	1	1	3	27	7	[]	0	Anodyne	48	GIAARO	GI	aggregators
